Current Period,Customer ID,Periods Active,Current Customer (Y/N),Period Acquired,Period Terminated,Acquisition Channel,Sector,Referred (Y/N),Premium (Y/N),Region,Co. Age,Size,No. Maker Contracts,No. Advanced Contracts,"Revenue, Total",Maker Revenue,Advanced Revenue,Expected CLV
9,2110,2,N,1,3,Outsourced,Automotive,N,N,West,6-10yrs,Small,0,1,29000,0,29000,46369
9,2111,1,N,1,2,Outsourced,Automotive,N,N,Southeast,10+yrs,Medium,0,2,58000,0,58000,75577
9,2112,3,N,1,4,Outsourced,Automotive,N,N,Northeast,0-5yrs,Small,0,1,29000,0,29000,21925
9,2113,1,N,1,2,Outsourced,Automotive,N,N,Midwest,0-5yrs,Large,1,1,50000,21000,29000,106878
9,2114,1,N,1,2,Outsourced,Automotive,N,N,Midwest,6-10yrs,Small,0,1,29000,0,29000,54098
9,2115,1,N,1,2,Outsourced,Automotive,N,N,Southwest,0-5yrs,Small,1,0,21000,21000,0,10708
9,2116,1,N,1,2,Outsourced,Automotive,N,N,Southeast,0-5yrs,Medium,0,0,0,0,0,19786
9,2117,2,N,1,3,Outsourced,Automotive,N,N,West,0-5yrs,Medium,0,0,0,0,0,61342
9,2118,3,N,1,4,Outsourced,Automotive,N,N,Southeast,6-10yrs,Small,1,1,50000,21000,29000,70086
9,2119,1,N,1,2,Internal,Automotive,N,N,Midwest,10+yrs,Small,1,0,21000,21000,0,31263
9,2120,1,N,1,2,Internal,Automotive,N,N,Southwest,0-5yrs,Medium,2,1,71000,42000,29000,185692
9,2121,2,N,1,3,Internal,Automotive,N,N,Southwest,10+yrs,Small,1,0,21000,21000,0,166347
9,2122,1,N,1,2,Internal,Automotive,N,N,Northeast,0-5yrs,Small,0,0,0,0,0,60195
9,2123,1,N,1,2,Internal,Automotive,N,N,Midwest,0-5yrs,Small,1,0,21000,21000,0,104795
9,2124,3,N,1,4,Internal,Automotive,N,N,Southeast,10+yrs,Small,0,0,0,0,0,4837
9,2125,2,N,1,3,Internal,Automotive,N,N,West,10+yrs,Medium,1,1,50000,21000,29000,71211
9,2126,1,N,1,2,Internal,Automotive,N,N,Northeast,0-5yrs,Medium,0,0,0,0,0,7699
9,2127,1,N,1,2,Internal,Automotive,N,N,West,10+yrs,Medium,1,0,21000,21000,0,98460
9,2128,2,N,1,3,Internal,Automotive,N,N,Southeast,0-5yrs,Small,0,4,116000,0,116000,423180
9,2129,2,N,1,3,Internal,Automotive,N,N,Midwest,0-5yrs,Medium,0,0,0,0,0,93907
9,2130,3,N,1,4,Internal,Automotive,N,N,West,6-10yrs,Small,1,0,21000,21000,0,86619
9,2131,2,N,1,3,Internal,Automotive,N,N,Northeast,0-5yrs,Medium,1,1,50000,21000,29000,11416
9,2132,3,N,1,4,Internal,Automotive,N,N,Midwest,0-5yrs,Small,0,0,0,0,0,75349
9,2133,4,N,1,5,Internal,Automotive,N,N,West,6-10yrs,Small,1,0,21000,21000,0,88908
9,2134,1,N,1,2,Internal,Automotive,N,N,Northeast,0-5yrs,Large,1,0,21000,21000,0,26603
9,2135,1,N,1,2,Internal,Automotive,N,N,West,0-5yrs,Small,0,0,0,0,0,46290
9,2136,1,N,1,2,Internal,Automotive,N,N,Southwest,0-5yrs,Medium,0,0,0,0,0,31184
9,2137,6,N,1,7,Internal,Automotive,N,N,West,0-5yrs,Medium,0,3,87000,0,87000,120412
9,2138,1,N,1,2,Internal,Automotive,N,N,Northeast,0-5yrs,Small,1,1,50000,21000,29000,189139
9,2139,5,N,1,6,Internal,Automotive,N,N,Midwest,6-10yrs,Small,2,1,71000,42000,29000,177959
9,2140,1,N,1,2,Internal,Automotive,N,N,Southeast,10+yrs,Medium,1,1,50000,21000,29000,33871
9,2141,3,N,1,4,Internal,Automotive,N,N,Midwest,0-5yrs,Large,0,2,58000,0,58000,81175
9,2142,1,N,1,2,Internal,Automotive,N,N,Southwest,0-5yrs,Small,0,0,0,0,0,39371
9,2143,1,N,1,2,Internal,Automotive,N,N,Midwest,10+yrs,Large,1,0,21000,21000,0,29301
9,2144,1,N,1,2,Internal,Automotive,N,N,Southeast,6-10yrs,Medium,0,0,0,0,0,226671
9,2145,1,N,1,2,Internal,Automotive,N,N,Midwest,6-10yrs,Medium,0,0,0,0,0,168530
9,2146,1,N,1,2,Internal,Automotive,N,N,Midwest,0-5yrs,Small,0,2,58000,0,58000,23892
9,2147,3,N,1,4,Internal,Automotive,N,N,Northeast,0-5yrs,Small,1,0,21000,21000,0,244865
9,2148,3,N,1,4,Internal,Automotive,N,N,West,6-10yrs,Small,0,2,58000,0,58000,53884
9,2149,3,N,1,4,Internal,Automotive,N,N,Southwest,6-10yrs,Medium,0,2,58000,0,58000,284645
9,2150,2,N,1,3,Internal,Automotive,N,N,Northeast,0-5yrs,Large,0,0,0,0,0,74324
9,2151,2,N,1,3,Internal,Automotive,N,N,Midwest,6-10yrs,Large,3,0,63000,63000,0,148817
9,2152,6,N,1,7,Internal,Automotive,N,Y,Midwest,0-5yrs,Medium,1,1,72000,32000,40000,267362
9,2153,1,N,1,2,Internal,Automotive,N,N,Southeast,0-5yrs,Small,1,0,21000,21000,0,13634
9,2154,2,N,1,3,Internal,Automotive,N,N,Southwest,0-5yrs,Small,0,0,0,0,0,33818
9,2155,2,N,1,3,Internal,Automotive,N,N,Midwest,0-5yrs,Large,2,1,71000,42000,29000,62696
9,2156,1,N,1,2,Internal,Automotive,N,N,Southeast,0-5yrs,Small,1,0,21000,21000,0,204078
9,2157,1,N,1,2,Internal,Automotive,N,N,Northeast,10+yrs,Medium,0,0,0,0,0,111030
9,2158,1,N,1,2,Internal,Automotive,N,N,Northeast,0-5yrs,Medium,0,1,29000,0,29000,185725
9,2159,2,N,1,3,Internal,Automotive,N,N,Southwest,0-5yrs,Medium,0,0,0,0,0,40590
9,2160,1,N,1,2,Internal,Automotive,N,N,West,0-5yrs,Medium,0,1,29000,0,29000,129943
9,2161,2,N,1,3,Internal,Automotive,N,N,Northeast,0-5yrs,Large,0,0,0,0,0,153102
9,2162,2,N,1,3,Internal,Automotive,N,N,West,10+yrs,Small,1,2,79000,21000,58000,40896
9,2163,1,N,1,2,Internal,Automotive,N,N,Midwest,6-10yrs,Small,1,2,79000,21000,58000,394429
9,2164,1,N,1,2,Internal,Automotive,N,N,Southeast,0-5yrs,Small,0,1,29000,0,29000,2566
9,2165,2,N,1,3,Internal,Automotive,N,N,Southwest,6-10yrs,Small,2,0,42000,42000,0,89983
9,2166,1,N,1,2,Internal,Automotive,N,N,West,0-5yrs,Small,1,0,21000,21000,0,27376
9,2167,1,N,1,2,Internal,Automotive,N,N,West,0-5yrs,Medium,1,0,21000,21000,0,18355
9,2168,6,N,1,7,Internal,Automotive,N,Y,Southwest,6-10yrs,Small,1,0,32000,32000,0,132700
9,2169,1,N,1,2,Internal,Automotive,N,N,Southeast,0-5yrs,Small,0,3,87000,0,87000,135020
9,2170,1,N,1,2,Internal,Automotive,N,N,Midwest,0-5yrs,Medium,2,3,129000,42000,87000,190220
9,2171,3,N,1,4,Internal,Automotive,N,N,Southeast,10+yrs,Small,3,2,121000,63000,58000,6283
9,2172,1,N,1,2,Internal,Automotive,N,N,Midwest,6-10yrs,Small,0,1,29000,0,29000,12942
9,2173,2,N,1,3,Internal,Automotive,N,N,Midwest,0-5yrs,Large,0,0,0,0,0,77061
9,2174,2,N,1,3,Internal,Automotive,N,N,Southeast,0-5yrs,Small,0,0,0,0,0,29755
9,2175,1,N,1,2,Internal,Automotive,N,N,Midwest,6-10yrs,Medium,0,1,29000,0,29000,12537
9,2176,2,N,1,3,Internal,Automotive,N,N,Midwest,0-5yrs,Small,2,1,71000,42000,29000,21761
9,2177,6,N,1,7,Internal,Automotive,N,Y,Southeast,0-5yrs,Small,0,1,40000,0,40000,16659
9,2178,1,N,1,2,Internal,Automotive,N,N,Southwest,0-5yrs,Small,2,0,42000,42000,0,12765
9,2179,1,N,1,2,Internal,Automotive,N,N,Northeast,6-10yrs,Medium,0,0,0,0,0,97696
9,2180,1,N,1,2,Internal,Automotive,N,N,Southeast,0-5yrs,Small,0,0,0,0,0,150607
9,2181,1,N,1,2,Internal,Automotive,N,N,Northeast,0-5yrs,Small,0,1,29000,0,29000,18337
9,2182,1,N,1,2,Internal,Automotive,N,N,Northeast,10+yrs,Small,1,0,21000,21000,0,10271
9,2183,1,N,1,2,Internal,Automotive,N,N,West,0-5yrs,Small,0,1,29000,0,29000,27724
9,2184,3,N,1,4,Internal,Automotive,N,N,Southwest,6-10yrs,Small,0,4,116000,0,116000,323454
9,2185,2,N,1,3,Internal,Automotive,N,N,Midwest,10+yrs,Small,0,0,0,0,0,5148
9,2186,1,N,1,2,Internal,Automotive,N,N,Southwest,0-5yrs,Medium,0,0,0,0,0,67721
9,2187,1,N,1,2,Internal,Automotive,N,N,Northeast,6-10yrs,Small,0,1,29000,0,29000,37352
9,2188,2,N,1,3,Internal,Automotive,N,N,Southeast,0-5yrs,Medium,0,0,0,0,0,25356
9,2189,5,N,1,6,Internal,Automotive,N,N,West,0-5yrs,Small,1,0,21000,21000,0,96387
9,2190,3,N,1,4,Internal,Automotive,N,N,Midwest,0-5yrs,Small,1,0,21000,21000,0,308952
9,2191,2,N,1,3,Internal,Automotive,N,N,Southeast,0-5yrs,Small,0,0,0,0,0,188922
9,2192,1,N,1,2,Internal,Automotive,N,N,Midwest,0-5yrs,Small,0,3,87000,0,87000,68174
9,2193,2,N,1,3,Internal,Automotive,N,N,Northeast,6-10yrs,Small,1,1,50000,21000,29000,12697
9,2194,4,N,1,5,Internal,Automotive,N,N,Midwest,6-10yrs,Small,0,0,0,0,0,10564
9,2195,3,N,1,4,Internal,Automotive,N,N,Midwest,6-10yrs,Small,0,0,0,0,0,173614
9,2196,1,N,1,2,Internal,Automotive,N,N,Midwest,6-10yrs,Medium,0,0,0,0,0,105757
9,2197,1,N,1,2,Internal,Automotive,N,N,Northeast,6-10yrs,Small,0,1,29000,0,29000,344029
9,2198,3,N,1,4,Internal,Automotive,N,N,Southeast,0-5yrs,Small,2,0,42000,42000,0,18355
9,2199,1,N,1,2,Internal,Automotive,N,N,Southwest,6-10yrs,Medium,0,1,29000,0,29000,156110
9,2200,2,N,1,3,Internal,Automotive,N,N,Northeast,6-10yrs,Medium,2,1,71000,42000,29000,63458
9,2201,1,N,1,2,Internal,Automotive,N,N,Southwest,10+yrs,Small,1,0,21000,21000,0,114301
9,2202,3,N,1,4,Internal,Automotive,N,N,Northeast,6-10yrs,Medium,0,0,0,0,0,12979
9,2247,2,N,2,4,Outsourced,Automotive,N,N,West,10+yrs,Medium,5,1,134000,105000,29000,26847
9,2248,1,N,2,3,Outsourced,Automotive,N,N,West,6-10yrs,Small,0,1,29000,0,29000,0
9,2249,1,N,2,3,Outsourced,Automotive,N,N,Midwest,6-10yrs,Small,1,0,21000,21000,0,76420
9,2250,2,N,2,4,Outsourced,Automotive,N,N,Northeast,6-10yrs,Small,0,0,0,0,0,12256
9,2251,4,N,2,6,Outsourced,Automotive,N,N,Midwest,0-5yrs,Small,3,1,92000,63000,29000,28798
9,2252,1,N,2,3,Outsourced,Automotive,N,N,Southwest,6-10yrs,Medium,1,2,79000,21000,58000,119533
9,2253,1,N,2,3,Outsourced,Automotive,N,N,Southwest,0-5yrs,Small,0,0,0,0,0,134920
9,2254,3,N,2,5,Internal,Automotive,N,N,Southeast,10+yrs,Small,0,1,29000,0,29000,54204
9,2255,2,N,2,4,Internal,Automotive,N,N,Southeast,10+yrs,Small,0,0,0,0,0,177344
9,2256,1,N,2,3,Internal,Automotive,N,N,Southwest,0-5yrs,Small,1,3,108000,21000,87000,57447
9,2257,1,N,2,3,Internal,Automotive,N,N,West,10+yrs,Medium,0,0,0,0,0,45551
9,2258,1,N,2,3,Internal,Automotive,N,N,West,10+yrs,Medium,2,0,42000,42000,0,38518
9,2259,1,N,2,3,Internal,Automotive,N,N,Midwest,0-5yrs,Small,0,0,0,0,0,84643
9,2260,4,N,2,6,Internal,Automotive,N,N,Midwest,10+yrs,Small,2,0,42000,42000,0,6935
9,2261,2,N,2,4,Internal,Automotive,N,N,Southwest,10+yrs,Small,1,0,21000,21000,0,18142
9,2262,3,N,2,5,Internal,Automotive,N,N,Southwest,6-10yrs,Small,0,0,0,0,0,117416
9,2263,1,N,2,3,Internal,Automotive,N,N,Southeast,10+yrs,Medium,0,0,0,0,0,32477
9,2264,2,N,2,4,Internal,Automotive,N,N,Southeast,6-10yrs,Medium,0,0,0,0,0,17972
9,2265,1,N,2,3,Internal,Automotive,N,N,Midwest,0-5yrs,Small,1,0,21000,21000,0,41940
9,2266,2,N,2,4,Internal,Automotive,N,N,Southeast,6-10yrs,Small,0,0,0,0,0,31916
9,2267,2,N,2,4,Internal,Automotive,N,N,West,0-5yrs,Small,0,0,0,0,0,2566
9,2268,6,N,2,8,Internal,Automotive,N,Y,Northeast,0-5yrs,Small,3,2,176000,96000,80000,118916
9,2269,1,N,2,3,Internal,Automotive,N,N,Southwest,10+yrs,Medium,0,1,29000,0,29000,82353
9,2270,2,N,2,4,Internal,Automotive,N,N,Southwest,6-10yrs,Medium,0,1,29000,0,29000,56566
9,2271,1,N,2,3,Internal,Automotive,N,N,Southeast,0-5yrs,Small,1,2,79000,21000,58000,48341
9,2272,6,N,2,8,Internal,Automotive,N,Y,Southwest,6-10yrs,Small,0,2,80000,0,80000,166635
9,2273,3,N,2,5,Internal,Automotive,N,N,West,6-10yrs,Small,1,0,21000,21000,0,57747
9,2274,1,N,2,3,Internal,Automotive,N,N,West,0-5yrs,Small,1,0,21000,21000,0,251972
9,2275,3,N,2,5,Internal,Automotive,N,N,Southwest,10+yrs,Small,2,0,42000,42000,0,203400
9,2334,1,N,3,4,Referral,Automotive,Y,N,Northeast,10+yrs,Small,0,0,0,0,0,5575
9,2335,1,N,3,4,Outsourced,Automotive,N,N,Northeast,0-5yrs,Small,2,0,42000,42000,0,55841
9,2336,1,N,3,4,Outsourced,Automotive,N,N,Midwest,6-10yrs,Small,0,0,0,0,0,26018
9,2337,1,N,3,4,Outsourced,Automotive,N,N,West,10+yrs,Small,1,0,21000,21000,0,19591
9,2338,2,N,3,5,Outsourced,Automotive,N,N,Midwest,10+yrs,Medium,1,0,21000,21000,0,119805
9,2339,2,N,3,5,Outsourced,Automotive,N,N,Southwest,6-10yrs,Medium,1,0,21000,21000,0,21320
9,2340,1,N,3,4,Outsourced,Automotive,N,N,West,0-5yrs,Medium,1,0,21000,21000,0,12862
9,2341,1,N,3,4,Outsourced,Automotive,N,N,Southwest,6-10yrs,Small,1,0,21000,21000,0,21386
9,2342,3,N,3,6,Outsourced,Automotive,N,N,West,0-5yrs,Small,3,0,63000,63000,0,282357
9,2343,1,N,3,4,Outsourced,Automotive,N,N,Midwest,0-5yrs,Small,1,0,21000,21000,0,109640
9,2344,1,N,3,4,Outsourced,Automotive,N,N,Southwest,6-10yrs,Small,0,0,0,0,0,138444
9,2345,1,N,3,4,Outsourced,Automotive,N,N,Northeast,0-5yrs,Medium,0,0,0,0,0,19940
9,2346,1,N,3,4,Outsourced,Automotive,N,N,Southwest,0-5yrs,Small,2,2,100000,42000,58000,125554
9,2347,4,N,3,7,Outsourced,Automotive,N,Y,Southwest,10+yrs,Small,2,1,104000,64000,40000,175195
9,2348,2,N,3,5,Outsourced,Automotive,N,N,Northeast,0-5yrs,Medium,1,3,108000,21000,87000,326430
9,2349,1,N,3,4,Outsourced,Automotive,N,N,West,0-5yrs,Medium,0,0,0,0,0,333700
9,2350,1,N,3,4,Outsourced,Automotive,N,N,Midwest,0-5yrs,Medium,0,0,0,0,0,62493
9,2351,2,N,3,5,Outsourced,Automotive,N,N,Southwest,0-5yrs,Large,0,0,0,0,0,73489
9,2352,3,N,3,6,Outsourced,Automotive,N,N,West,0-5yrs,Medium,0,2,58000,0,58000,170052
9,2353,1,N,3,4,Outsourced,Automotive,N,N,Southwest,6-10yrs,Medium,0,0,0,0,0,107967
9,2354,3,N,3,6,Outsourced,Automotive,N,N,Southwest,6-10yrs,Small,1,0,21000,21000,0,55122
9,2355,2,N,3,5,Outsourced,Automotive,N,N,Southwest,0-5yrs,Medium,2,1,71000,42000,29000,42124
9,2356,2,N,3,5,Outsourced,Automotive,N,N,Southeast,0-5yrs,Small,2,1,71000,42000,29000,45574
9,2357,1,N,3,4,Outsourced,Automotive,N,N,Southwest,6-10yrs,Small,0,1,29000,0,29000,20544
9,2358,1,N,3,4,Outsourced,Automotive,N,N,Southwest,10+yrs,Small,0,2,58000,0,58000,86526
9,2359,2,N,3,5,Outsourced,Automotive,N,N,West,0-5yrs,Medium,0,0,0,0,0,62024
9,2360,4,N,3,7,Outsourced,Automotive,N,N,Midwest,6-10yrs,Small,1,0,21000,21000,0,69329
9,2361,2,N,3,5,Outsourced,Automotive,N,N,Southwest,0-5yrs,Small,2,1,71000,42000,29000,67970
9,2362,3,N,3,6,Outsourced,Automotive,N,N,Southeast,0-5yrs,Small,2,0,42000,42000,0,61633
9,2363,2,N,3,5,Outsourced,Automotive,N,N,Midwest,0-5yrs,Small,0,0,0,0,0,8850
9,2364,3,N,3,6,Outsourced,Automotive,N,N,West,6-10yrs,Small,1,0,21000,21000,0,23208
9,2365,4,N,3,7,Outsourced,Automotive,N,Y,Southwest,6-10yrs,Small,0,1,40000,0,40000,19738
9,2366,3,N,3,6,Outsourced,Automotive,N,N,Midwest,0-5yrs,Medium,2,3,129000,42000,87000,25007
9,2367,3,N,3,6,Outsourced,Automotive,N,N,Southeast,10+yrs,Small,0,0,0,0,0,44506
9,2368,1,N,3,4,Outsourced,Automotive,N,N,Midwest,0-5yrs,Small,2,0,42000,42000,0,156656
9,2369,1,N,3,4,Outsourced,Automotive,N,N,Northeast,0-5yrs,Large,1,0,21000,21000,0,96272
9,2370,1,N,3,4,Outsourced,Automotive,N,N,Southwest,0-5yrs,Medium,0,0,0,0,0,11533
9,2371,2,N,3,5,Outsourced,Automotive,N,N,West,10+yrs,Small,0,0,0,0,0,17441
9,2372,1,N,3,4,Outsourced,Automotive,N,N,Southeast,0-5yrs,Medium,1,2,79000,21000,58000,29853
9,2373,1,N,3,4,Outsourced,Automotive,N,N,West,0-5yrs,Large,1,0,21000,21000,0,118261
9,2374,1,N,3,4,Outsourced,Automotive,N,N,Southeast,10+yrs,Small,1,1,50000,21000,29000,23641
9,2375,2,N,3,5,Outsourced,Automotive,N,N,Southwest,10+yrs,Medium,3,0,63000,63000,0,66994
9,2376,2,N,3,5,Outsourced,Automotive,N,N,West,0-5yrs,Small,1,0,21000,21000,0,11785
9,2377,2,N,3,5,Outsourced,Automotive,N,N,Midwest,0-5yrs,Large,0,3,87000,0,87000,177390
9,2378,1,N,3,4,Outsourced,Automotive,N,N,Midwest,0-5yrs,Large,0,1,29000,0,29000,13982
9,2379,3,N,3,6,Outsourced,Automotive,N,N,Southwest,6-10yrs,Small,0,0,0,0,0,0
9,2380,2,N,3,5,Outsourced,Automotive,N,N,Southeast,0-5yrs,Small,1,0,21000,21000,0,60408
9,2381,6,Y,3,,Outsourced,Automotive,N,Y,Midwest,6-10yrs,Medium,5,1,200000,160000,40000,99135
9,2382,1,N,3,4,Outsourced,Automotive,N,N,West,0-5yrs,Large,0,1,29000,0,29000,210099
9,2383,1,N,3,4,Outsourced,Automotive,N,N,West,6-10yrs,Medium,0,0,0,0,0,81369
9,2384,1,N,3,4,Outsourced,Automotive,N,N,West,0-5yrs,Small,0,0,0,0,0,30247
9,2385,1,N,3,4,Outsourced,Automotive,N,N,West,6-10yrs,Small,0,2,58000,0,58000,41305
9,2386,3,N,3,6,Outsourced,Automotive,N,N,West,0-5yrs,Small,1,0,21000,21000,0,98088
9,2387,2,N,3,5,Outsourced,Automotive,N,N,Southeast,0-5yrs,Small,0,1,29000,0,29000,13473
9,2388,2,N,3,5,Outsourced,Automotive,N,N,West,0-5yrs,Medium,0,1,29000,0,29000,133968
9,2389,3,N,3,6,Outsourced,Automotive,N,N,West,0-5yrs,Medium,0,0,0,0,0,28449
9,2390,1,N,3,4,Outsourced,Automotive,N,N,Midwest,10+yrs,Medium,0,0,0,0,0,81900
9,2391,3,N,3,6,Outsourced,Automotive,N,N,West,6-10yrs,Medium,0,1,29000,0,29000,65692
9,2392,1,N,3,4,Outsourced,Automotive,N,N,Southeast,6-10yrs,Medium,1,1,50000,21000,29000,223528
9,2393,1,N,3,4,Outsourced,Automotive,N,N,Southwest,10+yrs,Medium,1,0,21000,21000,0,33121
9,2394,3,N,3,6,Outsourced,Automotive,N,N,Midwest,6-10yrs,Medium,2,2,100000,42000,58000,75280
9,2395,5,N,3,8,Outsourced,Automotive,N,N,West,10+yrs,Small,1,2,79000,21000,58000,711046
9,2396,1,N,3,4,Outsourced,Automotive,N,N,Southeast,0-5yrs,Medium,0,2,58000,0,58000,66060
9,2397,6,Y,3,,Outsourced,Automotive,N,N,Midwest,6-10yrs,Medium,3,3,150000,63000,87000,172869
9,2398,2,N,3,5,Outsourced,Automotive,N,N,Southwest,0-5yrs,Large,0,0,0,0,0,205486
9,2399,6,Y,3,,Outsourced,Automotive,N,Y,Southwest,10+yrs,Large,5,0,160000,160000,0,343795
9,2400,1,N,3,4,Outsourced,Automotive,N,N,Southeast,10+yrs,Medium,3,1,92000,63000,29000,505790
9,2401,2,N,3,5,Outsourced,Automotive,N,N,Southeast,0-5yrs,Medium,1,0,21000,21000,0,115242
9,2402,1,N,3,4,Outsourced,Automotive,N,N,Midwest,0-5yrs,Large,0,1,29000,0,29000,168710
9,2403,1,N,3,4,Internal,Automotive,N,N,Midwest,6-10yrs,Small,1,2,79000,21000,58000,164587
9,2404,1,N,3,4,Internal,Automotive,N,N,Midwest,6-10yrs,Small,0,2,58000,0,58000,195107
9,2405,5,N,3,8,Internal,Automotive,N,N,Midwest,0-5yrs,Small,1,0,21000,21000,0,122862
9,2406,2,N,3,5,Internal,Automotive,N,N,Northeast,0-5yrs,Medium,1,0,21000,21000,0,44425
9,2407,1,N,3,4,Internal,Automotive,N,N,Southwest,0-5yrs,Small,0,1,29000,0,29000,70423
9,2408,2,N,3,5,Internal,Automotive,N,N,Northeast,0-5yrs,Small,0,0,0,0,0,110820
9,2409,3,N,3,6,Internal,Automotive,N,N,West,10+yrs,Medium,1,0,21000,21000,0,216519
9,2410,1,N,3,4,Internal,Automotive,N,N,Southwest,0-5yrs,Small,0,0,0,0,0,113849
9,2411,1,N,3,4,Internal,Automotive,N,N,Northeast,6-10yrs,Small,1,0,21000,21000,0,44389
9,2412,5,N,3,8,Internal,Automotive,N,N,Northeast,0-5yrs,Small,2,1,71000,42000,29000,20217
9,2413,1,N,3,4,Internal,Automotive,N,N,Southwest,0-5yrs,Large,1,0,21000,21000,0,101020
9,2414,1,N,3,4,Internal,Automotive,N,N,Northeast,0-5yrs,Medium,1,0,21000,21000,0,76903
9,2415,3,N,3,6,Internal,Automotive,N,N,West,6-10yrs,Large,0,1,29000,0,29000,77387
9,2416,1,N,3,4,Internal,Automotive,N,N,Northeast,6-10yrs,Medium,0,1,29000,0,29000,36572
9,2417,4,N,3,7,Internal,Automotive,N,N,Southeast,10+yrs,Medium,4,3,171000,84000,87000,63251
9,2418,1,N,3,4,Internal,Automotive,N,N,Northeast,0-5yrs,Large,2,0,42000,42000,0,181695
9,2419,1,N,3,4,Internal,Automotive,N,N,Northeast,0-5yrs,Small,1,0,21000,21000,0,77571
9,2420,2,N,3,5,Internal,Automotive,N,N,Southwest,0-5yrs,Small,0,0,0,0,0,34452
9,2421,1,N,3,4,Internal,Automotive,N,N,Southwest,10+yrs,Small,1,0,21000,21000,0,37543
9,2422,1,N,3,4,Internal,Automotive,N,N,Southeast,6-10yrs,Medium,1,0,21000,21000,0,78591
9,2423,3,N,3,6,Internal,Automotive,N,N,Northeast,0-5yrs,Small,0,0,0,0,0,27919
9,2424,1,N,3,4,Internal,Automotive,N,N,Midwest,0-5yrs,Small,0,0,0,0,0,26748
9,2425,1,N,3,4,Internal,Automotive,N,N,Southeast,0-5yrs,Small,0,0,0,0,0,94614
9,2426,3,N,3,6,Internal,Automotive,N,N,Southwest,0-5yrs,Small,1,2,79000,21000,58000,167280
9,2427,1,N,3,4,Internal,Automotive,N,N,Southwest,0-5yrs,Medium,0,1,29000,0,29000,44202
9,2428,1,N,3,4,Internal,Automotive,N,N,Southwest,6-10yrs,Large,3,1,92000,63000,29000,38164
9,2429,1,N,3,4,Internal,Automotive,N,N,Northeast,6-10yrs,Small,1,1,50000,21000,29000,16482
9,2430,2,N,3,5,Internal,Automotive,N,N,Midwest,0-5yrs,Small,0,1,29000,0,29000,108127
9,2431,1,N,3,4,Internal,Automotive,N,N,Midwest,0-5yrs,Small,0,0,0,0,0,34901
9,2432,5,N,3,8,Internal,Automotive,N,N,Northeast,0-5yrs,Small,1,3,108000,21000,87000,170521
9,2433,2,N,3,5,Internal,Automotive,N,N,Southwest,0-5yrs,Small,3,2,121000,63000,58000,165489
9,2434,1,N,3,4,Internal,Automotive,N,N,Southwest,10+yrs,Small,0,1,29000,0,29000,49372
9,2435,1,N,3,4,Internal,Automotive,N,N,Northeast,6-10yrs,Small,0,0,0,0,0,78824
9,2436,1,N,3,4,Internal,Automotive,N,N,Southeast,0-5yrs,Small,0,0,0,0,0,100891
9,2437,1,N,3,4,Internal,Automotive,N,N,Southeast,0-5yrs,Small,0,1,29000,0,29000,11950
9,2438,4,N,3,7,Internal,Automotive,N,N,West,0-5yrs,Small,0,0,0,0,0,47456
9,2439,1,N,3,4,Internal,Automotive,N,N,Midwest,0-5yrs,Medium,0,0,0,0,0,111389
9,2440,2,N,3,5,Internal,Automotive,N,N,Southeast,0-5yrs,Small,0,0,0,0,0,6991
9,2441,1,N,3,4,Internal,Automotive,N,N,Midwest,0-5yrs,Small,1,1,50000,21000,29000,10000
9,2442,2,N,3,5,Internal,Automotive,N,N,Southwest,0-5yrs,Small,2,1,71000,42000,29000,16613
9,2443,3,N,3,6,Internal,Automotive,N,N,West,0-5yrs,Small,0,2,58000,0,58000,436025
9,2444,1,N,3,4,Internal,Automotive,N,N,West,0-5yrs,Medium,1,1,50000,21000,29000,54386
9,2445,3,N,3,6,Internal,Automotive,N,N,West,0-5yrs,Small,0,0,0,0,0,79351
9,2446,5,N,3,8,Internal,Automotive,N,Y,Midwest,0-5yrs,Small,3,0,96000,96000,0,88895
9,2447,4,N,3,7,Internal,Automotive,N,N,Southwest,6-10yrs,Large,2,2,100000,42000,58000,127366
9,2448,5,N,3,8,Internal,Automotive,N,N,Southeast,0-5yrs,Small,4,3,171000,84000,87000,158799
9,2449,1,N,3,4,Internal,Automotive,N,N,Southeast,0-5yrs,Small,0,0,0,0,0,145754
9,2450,5,N,3,8,Internal,Automotive,N,N,West,0-5yrs,Medium,1,0,21000,21000,0,58367
9,2451,2,N,3,5,Internal,Automotive,N,N,Midwest,0-5yrs,Small,1,2,79000,21000,58000,91641
9,2452,1,N,3,4,Internal,Automotive,N,N,Northeast,6-10yrs,Medium,0,0,0,0,0,3717
9,2453,3,N,3,6,Internal,Automotive,N,N,Midwest,10+yrs,Small,0,0,0,0,0,36835
9,2454,3,N,3,6,Internal,Automotive,N,N,Northeast,6-10yrs,Large,2,0,42000,42000,0,64758
9,2455,1,N,3,4,Internal,Automotive,N,N,Southwest,6-10yrs,Small,1,3,108000,21000,87000,188137
9,2456,1,N,3,4,Internal,Automotive,N,N,Northeast,0-5yrs,Small,1,0,21000,21000,0,343434
9,2457,2,N,3,5,Internal,Automotive,N,N,West,10+yrs,Medium,1,1,50000,21000,29000,100302
9,2458,4,N,3,7,Internal,Automotive,N,Y,Southwest,0-5yrs,Medium,1,0,32000,32000,0,331831
9,2459,6,Y,3,,Internal,Automotive,N,Y,West,10+yrs,Medium,4,1,168000,128000,40000,242947
